time,open,high,low,close,volume,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,taker_buy_vol,taker_sell_vol,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,n_trades,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short
2025-05-25 12:00:00+00:00,2497.91,2524.9,2479.24,2511.7,62833.3505,3.75e-05,0.00011904999999999983,0.0005521199999999999,-0.3039905792722043,0.0,0.0,423668.567,414426.32899999997,9242.238000000012,0.5055138374211028,0.4853856150059248,0.8958943791089607,-29172.927999999956,-25528.320200000006,799807.0,1,0,0,0
2025-05-25 16:00:00+00:00,2511.69,2535.66,2496.1,2526.6,35833.8594,8.487e-05,0.00018277999999999985,0.0005369899999999999,0.8192629806688267,0.0,0.0,214933.889,200087.819,14846.070000000007,0.517885895742109,0.4863350067257281,1.4685117670378767,2664.3640000000014,-10523.442800000008,424082.0,1,0,0,0
2025-05-25 20:00:00+00:00,2526.6,2554.26,2507.65,2551.22,58490.7155,8.487e-05,0.00018277999999999985,0.0005369899999999999,0.8192629806688267,0.0,0.0,318062.72,311561.289,6501.430999999982,0.5051629471772573,0.49060343236913945,0.7959685370982372,30589.739,-1565.085400000005,624369.0,1,0,0,0
2025-05-26 00:00:00+00:00,2551.22,2577.0,2536.84,2560.3,79035.4012,3.85e-06,0.00012621999999999986,0.00044083999999999985,-1.0638467713956956,0.0,0.0,345815.439,351973.353,-6157.91399999999,0.4955875516556018,0.48879779286073893,0.2909481626589485,15189.587,601.5761999999871,634073.0,0,1,0,0
2025-05-26 04:00:00+00:00,2560.29,2599.0,2557.3,2580.8,62048.7781,3.85e-06,0.00012621999999999986,0.00044083999999999985,-1.0638467713956956,0.0,0.0,355852.331,327180.934,28671.396999999997,0.5209882874445361,0.4915166098156007,1.4654067025727262,29014.91399999999,10620.64439999999,579330.0,1,0,0,0
2025-05-26 08:00:00+00:00,2580.79,2582.7,2553.24,2568.08,50205.7588,8.047e-05,0.00016918999999999984,0.0004213099999999999,0.7792667241654675,0.0,0.0,257989.192,287736.012,-29746.819999999978,0.47274560549708455,0.48982088617191744,-0.8716146914044587,-7233.33699999997,2822.832799999992,485712.0,1,0,0,0
2025-05-26 12:00:00+00:00,2568.08,2574.43,2539.23,2565.99,74983.034,8.047e-05,0.00016918999999999984,0.0004213099999999999,0.7792667241654675,0.0,0.0,351709.327,346069.93,5639.396999999997,0.5040409606214477,0.4966687431681631,0.63826058103608,4563.9740000000165,981.4981999999902,626486.0,0,1,0,0
2025-05-26 16:00:00+00:00,2566.0,2573.3,2525.86,2541.22,54080.3119,8.047e-05,0.00016918999999999984,0.0004213099999999999,0.7792667241654675,0.0,0.0,294157.322,348835.001,-54677.679000000004,0.4574818570578797,0.49438407178739735,-1.4890783360368418,-78785.10199999998,-11254.323800000007,584894.0,1,0,0,0
2025-05-26 20:00:00+00:00,2541.21,2584.65,2536.57,2563.7,42617.8342,4.711e-05,0.00013142999999999982,0.00047567999999999986,-0.003923497448456286,0.0,0.0,265462.632,218052.865,47409.76699999999,0.5490261090845657,0.5014987686485977,2.380006227224418,-1628.515000000014,-540.7876000000106,478161.0,1,0,0,0
2025-05-27 00:00:00+00:00,2563.7,2573.5,2509.46,2549.25,69713.0364,4.711e-05,0.00013142999999999982,0.00047567999999999986,-0.003923497448456286,0.0,0.0,413565.684,422763.67000000004,-9197.986000000034,0.4945009786180481,0.5022934030319632,0.14208811905549826,-16465.898000000045,-8114.6642000000165,807975.0,1,0,0,0
2025-05-27 04:00:00+00:00,2549.26,2619.48,2548.99,2607.59,197681.4542,4.026e-05,0.00016783999999999983,0.00041593999999999984,-0.18260231427019052,0.0,0.0,722554.348,620720.7420000001,101833.60599999991,0.5379049707532356,0.5055325163651766,1.776189906852063,140045.38699999987,18201.420999999962,1152287.0,1,0,0,0
2025-05-27 08:00:00+00:00,2607.6,2655.0,2607.59,2652.64,142343.8069,4.026e-05,0.00016783999999999983,0.00041593999999999984,-0.18260231427019052,0.0,0.0,768643.268,618652.2159999999,149991.05200000014,0.5540587977578971,0.5091498065667552,2.1349393933768335,242626.67200000002,47071.75199999999,1243147.0,1,0,0,0
2025-05-27 12:00:00+00:00,2652.64,2683.87,2633.36,2668.2,187321.8228,0.0001,0.00018736999999999985,0.0004756099999999999,1.2012930993133433,0.0,0.0,784000.55,782938.0899999999,1062.4600000001956,0.5003390241241356,0.5086674142614431,0.16533389959322267,252887.11800000025,58219.77980000003,1406718.0,1,0,0,0
2025-05-27 16:00:00+00:00,2668.2,2712.36,2658.36,2687.53,134840.7342,0.0001,0.00018736999999999985,0.0004756099999999999,1.2012930993133433,0.0,0.0,644019.909,609628.0530000001,34391.85599999991,0.51371671196479,0.510480330292362,0.6041789922812029,185445.36800000025,55616.197600000014,1111732.0,1,0,0,0
2025-05-27 20:00:00+00:00,2687.53,2694.12,2652.26,2660.81,66530.0317,0.0001,0.00024025999999999984,0.0005544699999999998,1.1219039692525368,0.0,0.0,264111.363,289575.02,-25463.657000000007,0.4770053429325532,0.5060820358411637,-0.7031905641691745,9990.659000000102,52363.06340000002,621733.0,1,0,0,0
