time,close,atr,regime,regime_ranging,regime_trending_bull,regime_trending_bear,regime_high_volatility,rsi,macd_hist,macd_hist_prev,adx,ema_spread_pct,atr_pct,vol_ratio,bb_width,bb_squeeze,ema_bull,ema_bear,ema_bull_4h,ema_bear_4h,adx_4h,funding_rate_8h,funding_rate_24h_sum,funding_rate_3d_sum,funding_zscore,funding_extreme_long,funding_extreme_short,volume_delta,buy_ratio,buy_ratio_ma10,buy_ratio_zscore,cum_delta_3bar,delta_ma,delta_price_agree,delta_price_diverge,funding_reversal_long,funding_reversal_short,label_volatile,direction_if_volatile,max_excursion_pct,vol_magnitude
2025-11-06 04:00:00+00:00,103185.48,1637.828592121469,trending_bear,0,0,1,0,38.68404246989501,191.56033059268543,167.71003554132244,41.41747082043074,2.432512581258645,1.5872665341300627,0.4961883280580949,0.08738203382755316,0.0,0.0,1.0,0.0,1.0,41.41747082043074,3.985e-05,9.631999999999963e-05,0.00051093,-0.6555848174719046,0.0,0.0,746.9990000000016,0.5272361551364724,0.4988495566161301,1.2439565377285755,-493.2699999999968,361.1784,0.0,1.0,0.0,0.0,1,-1,2.7955,1.1741
2025-11-06 08:00:00+00:00,103227.58,1577.1529783985068,trending_bear,0,0,1,0,38.950775437448044,215.11024552407343,191.56033059268543,40.90329907075861,2.411025815074303,1.5278406976105676,0.44871547918423293,0.0821372030635568,1.0,0.0,1.0,0.0,1.0,40.90329907075861,7.916e-05,0.0001471699999999,0.00052156,0.6612268015333107,0.0,0.0,-1326.803,0.4478654059773898,0.496659633529043,-1.3762298819616623,-1889.6529999999968,-462.8027999999992,0.0,1.0,0.0,0.0,1,-1,3.3169,1.4473
2025-11-06 12:00:00+00:00,102014.48,1607.103479941471,trending_bear,0,0,1,0,34.31815890106102,156.64315117469323,215.11024552407343,40.953981850013,2.479175817338402,1.5753680065236535,1.101898118969528,0.07877858527420623,1.0,0.0,1.0,0.0,1.0,40.953981850013,7.916e-05,0.0001471699999999,0.00052156,0.6612268015333107,0.0,0.0,131.8480000000054,0.5016074353418376,0.4965392380115208,0.4021459708723943,-447.95599999999286,-337.6449999999983,0.0,1.0,0.0,0.0,1,-1,2.6992,1.1423
2025-11-06 16:00:00+00:00,101388.81,1641.7789456599373,trending_bear,0,0,1,0,32.19155956250178,86.96571486895073,156.64315117469323,41.56843060148464,2.554260264405811,1.6192900830574275,0.9785321227566904,0.0736271978050872,1.0,0.0,1.0,0.0,1.0,41.56843060148464,7.916e-05,0.0001471699999999,0.00052156,0.6612268015333107,0.0,0.0,2195.420000000005,0.5244975591262407,0.498050255072593,1.1039512690608528,1000.4650000000112,87.52300000000287,0.0,1.0,0.0,0.0,0,-1,2.0988,0.8641
2025-11-06 20:00:00+00:00,101346.04,1603.2311638270849,trending_bear,0,0,1,0,32.045373612307806,50.915563536801756,86.96571486895073,42.138990156422594,2.6001510207734615,1.5819376502792657,0.6040475822069918,0.07355804963208275,1.0,0.0,1.0,0.0,1.0,42.138990156422594,4.494e-05,0.0001639499999999,0.00051321,-0.4472746100184129,0.0,0.0,517.7379999999994,0.5172580161718109,0.5039264976868455,0.8166020162108351,2845.0060000000103,453.0404000000024,0.0,1.0,0.0,0.0,1,1,2.7138,1.1437
2025-11-07 00:00:00+00:00,101916.29,1613.7189378394357,trending_bear,0,0,1,0,36.2050599027346,76.83760886525943,50.915563536801756,41.68259214377005,2.5833365389093252,1.5833768456832913,0.6748723877459897,0.06647017194104368,1.0,0.0,1.0,0.0,1.0,41.68259214377005,4.494e-05,0.0001639499999999,0.00051321,-0.4472746100184129,0.0,0.0,-519.7890000000007,0.4871450920490736,0.4999895078887861,-0.1091600925842479,2193.369000000004,199.68280000000195,0.0,1.0,0.0,0.0,1,-1,2.6055,1.097
2025-11-07 04:00:00+00:00,102010.0,1565.887585136619,trending_bear,0,0,1,0,36.88874123130238,109.6569520404455,76.83760886525943,41.228507374827956,2.5642096188802324,1.5350334135247712,0.5228239330819033,0.05920886751755106,1.0,0.0,1.0,0.0,1.0,41.228507374827956,4.705e-05,0.0001711499999999,0.00046026,-0.3611532532398335,0.0,0.0,-319.02599999999984,0.4879886435291323,0.4948342188533301,-0.0365834006990761,-321.07700000000114,401.23820000000194,0.0,1.0,0.0,0.0,1,-1,2.695,1.1704
2025-11-07 08:00:00+00:00,100411.89,1614.497043341146,trending_bear,0,0,1,0,30.822253915690528,36.86101330742326,109.6569520404455,41.64510021707625,2.6696583026362344,1.6078743696001998,1.1031211520720754,0.04889586824200891,1.0,0.0,1.0,0.0,1.0,41.64510021707625,4.705e-05,0.0001711499999999,0.00046026,-0.3611532532398335,0.0,0.0,-3444.5679999999998,0.444153621348502,0.4903586292127973,-1.4388527830890474,-4283.383,-314.044999999999,1.0,0.0,0.0,0.0,1,1,3.6694,1.5214
2025-11-07 12:00:00+00:00,100797.95,1641.5422545310646,trending_bear,0,0,1,0,33.660490130435846,28.22462569188633,36.86101330742326,42.24463865898819,2.6840173759026134,1.6285472616566752,1.4355931402027777,0.047921993089825386,1.0,0.0,1.0,0.0,1.0,42.24463865898819,4.227e-05,0.0001342599999999,0.00044445,-0.48223684427463,0.0,0.0,955.1569999999992,0.5100313647595104,0.4910929468227483,0.675251666852143,-2808.437,-562.0976000000003,1.0,0.0,0.0,0.0,1,1,3.2723,1.3396
2025-11-07 16:00:00+00:00,103395.25,1729.8742363502743,trending_bear,0,0,1,0,48.861760800887566,201.30677675846846,28.22462569188633,40.73404963292921,2.4869266821603406,1.6730693492692115,1.1227131983826366,0.04455482966214464,1.0,0.0,1.0,0.0,1.0,40.73404963292921,4.227e-05,0.0001342599999999,0.00044445,-0.48223684427463,0.0,0.0,854.2809999999954,0.5124135518488669,0.4960196845288837,0.7279295161169123,-1635.1300000000049,-494.789000000001,1.0,0.0,0.0,0.0,0,-1,1.8775,0.7481
2025-11-07 20:00:00+00:00,103339.08,1687.623219468112,trending_bear,0,0,1,0,48.60238336542037,309.416259759603,201.30677675846846,38.7804827106639,2.3692511612517415,1.6330929397359761,0.5048012502792113,0.04479354396827831,1.0,0.0,1.0,0.0,1.0,38.7804827106639,8.631e-05,0.0001756299999999,0.00046737,0.9234804450721384,0.0,0.0,-170.92099999999846,0.4951476910758635,0.4928108381228228,0.0779273780747477,1638.5169999999962,-425.01540000000057,1.0,0.0,0.0,0.0,0,-1,1.8242,0.7447
2025-11-08 00:00:00+00:00,102592.76,1628.9879895061038,trending_bear,0,0,1,0,45.1713019284709,326.3858724774698,309.416259759603,37.20978839660355,2.3141065060243355,1.5878196370836535,0.45200347924303147,0.04166481152598723,1.0,0.0,1.0,0.0,1.0,37.20978839660355,8.631e-05,0.0001756299999999,0.00046737,0.9234804450721384,0.0,0.0,-1296.1730000000016,0.4587039314790857,0.4938946906729923,-1.3262199287305834,-612.8130000000046,-620.4448000000009,1.0,0.0,0.0,0.0,0,-1,1.1626,0.4881
